alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,206.51,-42.82,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.92,-5.64,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,202.65,-42.02,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.92,-5.64,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,200.03,-41.48,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.92,-5.64,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.42,-41.35,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.92,-5.64,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,197.06,-40.86,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.92,-5.64,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,193.84,-40.19,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.92,-5.64,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,189.13,-39.22,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.92,-5.64,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,200.59,-41.59,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.92,-5.64,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,215.96,-44.78,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.92,-5.64,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,231.26,-47.95,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.92,-5.64,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,-51.43,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.92,-5.64,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-261.50,54.22,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-259.51,53.81,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-257.76,53.45,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-255.84,53.05,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-256.15,53.11,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-256.56,53.20,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-254.37,52.74,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-251.62,52.17,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-255.90,53.06,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-256.40,53.16,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-245.16,50.83,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-233.30,48.37,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-222.16,46.06,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-206.05,42.72,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-185.84,38.53,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-165.02,34.22,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-145.38,30.14,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-110.70,22.95,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-97.09,20.13,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-125.56,26.03,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-157.28,32.61,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-186.43,38.66,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-209.76,43.49,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-238.73,49.50,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-245.43,50.89,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-252.51,52.36,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-260.09,53.93,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-273.39,56.69,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-275.45,57.11,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-270.08,56.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-263.48,54.63,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-255.28,52.93,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-243.47,50.48,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-227.43,47.16,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-192.38,39.89,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-157.74,32.71,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-119.20,24.72,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-79.05,16.39,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-10.95,2.27,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-4.27,0.89,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-29.17,6.05,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-63.89,13.25,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-87.60,18.16,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-103.94,21.55,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-136.30,28.26,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-168.72,34.98,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-197.24,40.90,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-215.97,44.78,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-235.74,48.88,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-261.89,54.30,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-269.28,55.83,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-264.53,54.85,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-262.49,54.43,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-258.80,53.66,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-256.03,53.09,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-252.41,52.34,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-251.84,52.22,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-251.38,52.12,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-252.87,52.43,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-253.13,52.49,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,248.05,7.14,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,50.66,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,238.83,-49.52,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,239.88,-49.74,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,237.71,-49.29,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,238.15,-49.38,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,233.82,-48.48,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,234.19,-48.56,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,234.99,-48.72,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,233.78,-48.47,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,230.53,-47.80,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,211.29,-43.81,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,195.47,-40.53,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,175.23,-36.33,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,140.81,-29.20,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,103.16,-21.39,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,28.03,-5.81,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,1.38,-0.29,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,16.35,-3.39,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,44.82,-9.29,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,62.44,-12.95,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,69.94,-14.50,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,75.28,-15.61,15.30,Yes,0.00,106.21,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-244.32,-7.04,0.00
