alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,0.88,121.02,22.88,4.88,14.89,3.33,1.87,26.86,0x0,0x4,0,0,-9.01,-0.58,10.77,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.66,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8993,3.9005,3.9005,3.9013,3.8991,3.8992,3.8981,3.8963,3.8995,3.8999,3.9338,3.8990,3.9224,3.8979,3.8980,3.8969,3.9367,3.9086,3.8980,3.9377,3.9000,3.8842,3.9000,3.9009,3.9005,3.9004,3.9005,3.9000,3.8997,3.8991,3.8993,
Yes,0.94,121.00,22.87,4.88,14.89,3.33,1.87,26.86,0x0,0x4,0,0,-6.81,-0.44,11.87,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.65,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8984,3.8995,3.8998,3.9007,3.8985,3.8986,3.8973,3.8952,3.8988,3.8993,3.9332,3.8981,3.9211,3.8972,3.8973,3.8963,3.9359,3.9076,3.8971,3.9369,3.8993,3.8836,3.8992,3.8998,3.8997,3.8999,3.8999,3.8994,3.8987,3.8983,3.8987,
Yes,0.00,121.07,22.87,4.88,14.89,3.33,1.87,26.86,0x0,0x0,0,0,-4.82,-0.31,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.11,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9002,3.9016,3.9018,3.9025,3.9006,3.9007,3.8991,3.8975,3.9007,3.9009,3.9353,3.9000,3.9239,3.8991,3.8992,3.8982,3.9386,3.9096,3.8990,3.9389,3.9013,3.8855,3.9008,3.9019,3.9016,3.9016,3.9019,3.9016,3.9008,3.9001,3.9004,
Yes,0.01,121.07,22.87,4.88,14.92,3.34,1.86,26.86,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.12,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9016,3.9019,3.9025,3.9006,3.9008,3.8991,3.8975,3.9007,3.9011,3.9355,3.9000,3.9239,3.8991,3.8991,3.8981,3.9386,3.9096,3.8990,3.9389,3.9014,3.8856,3.9010,3.9020,3.9017,3.9016,3.9019,3.9017,3.9008,3.9002,3.9005,
Yes,0.00,121.08,22.87,4.88,14.93,3.34,1.86,26.87,0x0,0x0,0,0,0.05,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.11,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9016,3.9018,3.9026,3.9006,3.9007,3.8992,3.8975,3.9008,3.9011,3.9354,3.9000,3.9240,3.8991,3.8993,3.8981,3.9385,3.9096,3.8990,3.9388,3.9013,3.8855,3.9010,3.9019,3.9017,3.9016,3.9019,3.9016,3.9009,3.9002,3.9004,
Yes,0.00,121.04,22.87,4.88,14.93,3.34,1.86,26.87,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.11,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9016,3.9018,3.9025,3.9006,3.9008,3.8992,3.8975,3.9007,3.9011,3.9354,3.9000,3.9239,3.8992,3.8992,3.8982,3.9386,3.9097,3.8991,3.9389,3.9015,3.8856,3.9010,3.9019,3.9017,3.9017,3.9019,3.9017,3.9010,3.9003,3.9005,
Yes,0.00,121.04,22.87,4.88,14.93,3.34,1.86,26.87,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.11,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9016,3.9018,3.9025,3.9006,3.9008,3.8992,3.8975,3.9007,3.9011,3.9354,3.9000,3.9239,3.8992,3.8992,3.8982,3.9386,3.9097,3.8991,3.9389,3.9015,3.8856,3.9010,3.9019,3.9017,3.9017,3.9019,3.9017,3.9010,3.9003,3.9005,
Yes,0.00,121.05,22.87,4.88,14.92,3.34,1.86,26.90,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.14,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9017,3.9019,3.9026,3.9006,3.9007,3.8992,3.8976,3.9007,3.9011,3.9354,3.9000,3.9240,3.8992,3.8992,3.8982,3.9386,3.9097,3.8990,3.9388,3.9014,3.8855,3.9010,3.9020,3.9018,3.9017,3.9019,3.9017,3.9009,3.9003,3.9005,
Yes,0.00,121.06,22.87,4.88,14.92,3.34,1.86,26.90,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.11,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9016,3.9018,3.9026,3.9007,3.9009,3.8991,3.8976,3.9008,3.9011,3.9354,3.9000,3.9239,3.8990,3.8993,3.8982,3.9385,3.9096,3.8991,3.9389,3.9014,3.8855,3.9009,3.9020,3.9018,3.9017,3.9020,3.9017,3.9009,3.9003,3.9005,
Yes,0.00,121.06,22.87,4.88,14.92,3.34,1.86,26.89,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.11,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9016,3.9019,3.9027,3.9005,3.9008,3.8992,3.8975,3.9009,3.9011,3.9355,3.9001,3.9240,3.8992,3.8992,3.8982,3.9386,3.9097,3.8991,3.9389,3.9014,3.8856,3.9009,3.9020,3.9018,3.9016,3.9019,3.9016,3.9010,3.9003,3.9005,
Yes,0.00,121.07,22.86,4.88,14.92,3.34,1.86,26.89,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.15,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9016,3.9019,3.9026,3.9007,3.9007,3.8991,3.8975,3.9008,3.9011,3.9355,3.9000,3.9240,3.8991,3.8993,3.8983,3.9386,3.9097,3.8991,3.9390,3.9015,3.8856,3.9010,3.9020,3.9018,3.9017,3.9020,3.9017,3.9010,3.9004,3.9005,
Yes,0.00,121.07,22.86,4.88,14.92,3.34,1.86,26.89,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.15,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9016,3.9019,3.9026,3.9007,3.9007,3.8991,3.8975,3.9008,3.9011,3.9355,3.9000,3.9240,3.8991,3.8993,3.8983,3.9386,3.9097,3.8991,3.9390,3.9015,3.8856,3.9010,3.9020,3.9018,3.9017,3.9020,3.9017,3.9010,3.9004,3.9005,
Yes,0.00,121.07,22.86,4.88,14.92,3.34,1.86,26.89,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.15,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9016,3.9019,3.9026,3.9007,3.9007,3.8991,3.8975,3.9008,3.9011,3.9355,3.9000,3.9240,3.8991,3.8993,3.8983,3.9386,3.9097,3.8991,3.9390,3.9015,3.8856,3.9010,3.9020,3.9018,3.9017,3.9020,3.9017,3.9010,3.9004,3.9005,
Yes,0.35,121.05,22.86,4.88,14.93,3.34,1.86,26.88,0x0,0x4,0,0,0.00,0.00,0.07,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.09,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9016,3.9019,3.9026,3.9006,3.9008,3.8993,3.8976,3.9007,3.9011,3.9354,3.9001,3.9240,3.8991,3.8992,3.8983,3.9386,3.9097,3.8991,3.9389,3.9014,3.8856,3.9010,3.9020,3.9017,3.9017,3.9020,3.9017,3.9010,3.9003,3.9005,
Yes,0.00,121.08,22.86,4.88,14.92,3.34,1.86,26.89,0x0,0x0,0,0,0.28,0.02,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9017,3.9019,3.9027,3.9006,3.9007,3.8992,3.8974,3.9007,3.9011,3.9355,3.9000,3.9240,3.8992,3.8992,3.8981,3.9386,3.9097,3.8991,3.9389,3.9014,3.8856,3.9010,3.9020,3.9018,3.9017,3.9020,3.9018,3.9010,3.9003,3.9005,
Yes,0.00,121.07,22.85,4.88,14.92,3.34,1.86,26.87,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9017,3.9020,3.9027,3.9007,3.9008,3.8992,3.8975,3.9008,3.9011,3.9354,3.9001,3.9240,3.8991,3.8992,3.8982,3.9387,3.9097,3.8990,3.9389,3.9015,3.8856,3.9010,3.9020,3.9018,3.9017,3.9019,3.9017,3.9009,3.9003,3.9005,
Yes,0.00,121.05,22.85,4.88,14.92,3.34,1.86,26.88,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9017,3.9019,3.9026,3.9007,3.9008,3.8993,3.8977,3.9009,3.9012,3.9355,3.9001,3.9240,3.8992,3.8993,3.8983,3.9387,3.9097,3.8991,3.9389,3.9015,3.8856,3.9011,3.9020,3.9018,3.9017,3.9020,3.9017,3.9009,3.9002,3.9006,
Yes,1.55,120.55,22.85,4.88,14.91,3.34,1.86,26.89,0x2,0x0,0,0,9.29,0.60,17.49,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8993,3.9006,3.9009,3.9015,3.8997,3.8997,3.8982,3.8965,3.8997,3.9000,3.9343,3.8991,3.9229,3.8981,3.8982,3.8972,3.9375,3.9085,3.8980,3.9377,3.9004,3.8845,3.9000,3.9009,3.9007,3.9007,3.9009,3.9006,3.8998,3.8992,3.8994,
Yes,0.00,121.05,22.84,4.88,14.93,3.34,1.86,26.87,0x2,0x0,0,0,3.47,0.22,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.16,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8998,3.9012,3.9014,3.9021,3.9002,3.9003,3.8988,3.8970,3.9004,3.9006,3.9349,3.8996,3.9236,3.8987,3.8988,3.8978,3.9381,3.9092,3.8986,3.9384,3.9010,3.8852,3.9005,3.9016,3.9014,3.9013,3.9016,3.9012,3.9006,3.8998,3.9000,
Yes,0.00,121.05,22.84,4.88,14.92,3.34,1.86,26.88,0x2,0x0,0,0,-2.80,-0.18,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.01,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9000,3.9013,3.9016,3.9023,3.9003,3.9004,3.8987,3.8970,3.9003,3.9006,3.9351,3.8997,3.9236,3.8988,3.8989,3.8978,3.9382,3.9093,3.8987,3.9385,3.9011,3.8853,3.9007,3.9017,3.9015,3.9014,3.9016,3.9014,3.9007,3.8999,3.9001,
Yes,0.00,121.05,22.84,4.88,14.92,3.34,1.86,26.88,0x2,0x0,0,0,-6.72,-0.43,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.23,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9000,3.9014,3.9016,3.9023,3.9003,3.9005,3.8989,3.8971,3.9005,3.9007,3.9351,3.8998,3.9237,3.8990,3.8990,3.8979,3.9384,3.9094,3.8987,3.9386,3.9012,3.8853,3.9007,3.9017,3.9014,3.9014,3.9016,3.9014,3.9008,3.9000,3.9003,
